,Coordinates1,Coordinates3,Lunar_Day,Crime_Count
30607,6,3958,6.0,2
30608,6,3964,6.0,2
30609,6,3965,6.0,2
30610,6,3996,6.0,2
30611,6,4050,6.0,2
30612,6,4056,6.0,2
30613,6,4057,6.0,2
30614,6,4058,6.0,2
30615,6,4060,6.0,2
30616,6,4071,6.0,2
30617,6,4078,6.0,2
30618,6,4080,6.0,2
30619,6,4090,6.0,2
30620,6,4140,6.0,2
30621,6,4168,6.0,2
30622,6,4171,6.0,2
30623,6,4172,6.0,2
30624,6,4179,6.0,2
30625,6,4189,6.0,2
30626,6,4190,6.0,2
30627,6,4243,6.0,2
30628,6,4265,6.0,2
30629,6,4276,6.0,2
30630,6,4284,6.0,2
30631,6,4301,6.0,2
30632,6,4315,6.0,2
30633,6,4348,6.0,2
30634,6,4349,6.0,2
30635,6,4358,6.0,2
30636,6,4365,6.0,2
30637,6,4383,6.0,2
30638,6,4404,6.0,2
30639,6,4411,6.0,2
30640,6,4478,6.0,2
30641,6,4492,6.0,2
30642,6,4494,6.0,2
30643,6,4527,6.0,2
30644,6,4620,6.0,2
30645,6,4633,6.0,2
30646,6,4649,6.0,2
30647,6,4652,6.0,2
30648,6,4659,6.0,2
30649,6,4661,6.0,2
30650,6,4723,6.0,2
30651,6,4734,6.0,2
30652,6,4740,6.0,2
30653,6,4745,6.0,2
30654,6,4766,6.0,2
30655,6,4767,6.0,2
30656,6,4770,6.0,2
30657,6,4838,6.0,2
30658,6,4864,6.0,2
30659,6,4887,6.0,2
30660,6,4893,6.0,2
30661,6,4894,6.0,2
30662,6,4956,6.0,2
30663,6,4979,6.0,2
30664,6,4985,6.0,2
30665,6,4990,6.0,2
30666,6,4992,6.0,2
30667,6,5090,6.0,2
30668,6,5091,6.0,2
30669,6,5093,6.0,2
30670,6,5113,6.0,2
30671,6,5130,6.0,2
30672,6,5138,6.0,2
30673,6,5154,6.0,2
30674,6,5245,6.0,2
30675,6,5257,6.0,2
30676,6,5345,6.0,2
30677,6,5349,6.0,2
30678,6,5351,6.0,2
30679,6,5464,6.0,2
30680,6,5479,6.0,2
30681,6,5492,6.0,2
30682,6,5495,6.0,2
30683,6,5499,6.0,2
30684,6,5509,6.0,2
30685,6,5521,6.0,2
30686,6,5524,6.0,2
30687,6,5617,6.0,2
30688,6,5618,6.0,2
30689,6,5637,6.0,2
30690,6,5646,6.0,2
30691,6,5647,6.0,2
30692,6,5650,6.0,2
30693,6,5654,6.0,2
30694,6,5665,6.0,2
30695,6,5666,6.0,2
30696,6,5749,6.0,2
30697,6,5751,6.0,2
30698,6,5760,6.0,2
30699,6,5763,6.0,2
30700,6,5767,6.0,2
30701,6,5777,6.0,2
30702,6,5778,6.0,2
30703,6,5783,6.0,2
30704,6,5784,6.0,2
30705,6,5788,6.0,2
30706,6,5793,6.0,2
30707,6,5802,6.0,2
30708,6,5884,6.0,2
30709,6,5895,6.0,2
30710,6,5915,6.0,2
30711,6,5954,6.0,2
30712,6,6046,6.0,2
30713,6,6053,6.0,2
30714,6,6058,6.0,2
30715,6,6067,6.0,2
30716,6,6072,6.0,2
30717,6,6074,6.0,2
30718,6,6092,6.0,2
30719,6,6165,6.0,2
30720,6,6178,6.0,2
30721,6,6179,6.0,2
30722,6,6193,6.0,2
30723,6,6194,6.0,2
30724,6,6195,6.0,2
30725,6,6196,6.0,2
30726,6,6299,6.0,2
30727,6,6304,6.0,2
30728,6,6343,6.0,2
30729,6,6358,6.0,2
30730,6,6432,6.0,2
30731,6,6440,6.0,2
30732,6,6443,6.0,2
30733,6,6460,6.0,2
30734,6,6468,6.0,2
30735,6,6477,6.0,2
30736,6,6479,6.0,2
30737,6,6482,6.0,2
30738,6,6491,6.0,2
30739,6,6579,6.0,2
30740,6,6590,6.0,2
30741,6,6600,6.0,2
30742,6,6601,6.0,2
30743,6,6619,6.0,2
30744,6,6620,6.0,2
30745,6,6631,6.0,2
30746,6,6632,6.0,2
30747,6,6635,6.0,2
30748,6,6638,6.0,2
30749,6,6641,6.0,2
30750,6,6724,6.0,2
30751,6,6732,6.0,2
30752,6,6734,6.0,2
30753,6,6736,6.0,2
30754,6,6739,6.0,2
30755,6,6746,6.0,2
30756,6,6766,6.0,2
30757,6,6772,6.0,2
30758,6,6774,6.0,2
30759,6,6776,6.0,2
30760,6,6785,6.0,2
30761,6,6786,6.0,2
30762,6,6936,6.0,2
30763,6,7011,6.0,2
30764,6,7028,6.0,2
30765,6,7030,6.0,2
30766,6,7037,6.0,2
30767,6,7049,6.0,2
30768,6,7147,6.0,2
30769,6,7152,6.0,2
30770,6,7163,6.0,2
30771,6,7177,6.0,2
30772,6,7194,6.0,2
30773,6,7201,6.0,2
30774,6,7206,6.0,2
30775,6,7310,6.0,2
30776,6,7314,6.0,2
30777,6,7318,6.0,2
30778,6,7320,6.0,2
30779,6,7322,6.0,2
30780,6,7323,6.0,2
30781,6,7329,6.0,2
30782,6,7338,6.0,2
30783,6,7412,6.0,2
30784,6,7417,6.0,2
30785,6,7424,6.0,2
30786,6,7425,6.0,2
30787,6,7427,6.0,2
30788,6,7441,6.0,2
30789,6,7452,6.0,2
30790,6,7453,6.0,2
30791,6,7456,6.0,2
30792,6,7458,6.0,2
30793,6,7460,6.0,2
30794,6,7543,6.0,2
30795,6,7552,6.0,2
30796,6,7562,6.0,2
30797,6,7584,6.0,2
30798,6,7587,6.0,2
30799,6,7592,6.0,2
30800,6,7714,6.0,2
30801,6,7720,6.0,2
30802,6,7721,6.0,2
30803,6,7723,6.0,2
30804,6,7726,6.0,2
30805,6,7754,6.0,2
30806,6,7758,6.0,2
30807,6,7852,6.0,2
30808,6,7867,6.0,2
30809,6,7873,6.0,2
30810,6,7883,6.0,2
30811,6,7892,6.0,2
30812,6,7925,6.0,2
30813,6,7927,6.0,2
30814,6,8012,6.0,2
30815,6,8034,6.0,2
30816,6,8189,6.0,2
30817,6,8226,6.0,2
30818,6,8288,6.0,2
30819,6,8330,6.0,2
30820,6,8453,6.0,2
30821,6,8465,6.0,2
30822,6,8466,6.0,2
30823,6,8480,6.0,2
30824,6,8507,6.0,2
30825,6,8614,6.0,2
30826,6,8619,6.0,2
30827,6,8650,6.0,2
30828,6,8652,6.0,2
30829,6,8654,6.0,2
30830,6,8655,6.0,2
30831,6,8660,6.0,2
30832,6,8789,6.0,2
30833,6,8803,6.0,2
30834,6,8815,6.0,2
30835,6,8830,6.0,2
30836,6,8851,6.0,2
30837,6,8973,6.0,2
30838,6,8977,6.0,2
30839,6,8995,6.0,2
30840,6,9012,6.0,2
30841,6,9197,6.0,2
30842,6,9200,6.0,2
30843,6,9209,6.0,2
30844,7,2964,6.0,2
30845,7,4547,6.0,2
30846,7,4784,6.0,2
30847,7,4905,6.0,2
30848,7,5022,6.0,2
30849,7,5394,6.0,2
30850,7,5689,6.0,2
30851,7,6106,6.0,2
30852,7,6378,6.0,2
30853,7,6382,6.0,2
30854,7,6517,6.0,2
30855,7,6811,6.0,2
30856,7,6816,6.0,2
30857,7,7352,6.0,2
30858,7,7360,6.0,2
30859,7,7484,6.0,2
30860,7,7616,6.0,2
30861,7,7620,6.0,2
30862,7,7623,6.0,2
30863,7,7645,6.0,2
30864,7,7647,6.0,2
30865,7,7803,6.0,2
30866,7,7936,6.0,2
30867,7,7948,6.0,2
30868,7,7957,6.0,2
30869,7,8083,6.0,2
30870,7,8110,6.0,2
30871,7,8248,6.0,2
30872,7,8522,6.0,2
30873,7,8853,6.0,2
30874,7,8877,6.0,2
30875,7,8908,6.0,2
30876,7,9057,6.0,2
30877,8,9150,6.0,2
30878,8,9334,6.0,2
30879,8,9338,6.0,2
30880,8,9347,6.0,2
30881,8,9541,6.0,2
30882,8,9743,6.0,2
30883,8,9745,6.0,2
30884,8,9757,6.0,2
30885,8,9760,6.0,2
30886,8,9936,6.0,2
30887,8,9938,6.0,2
30888,8,9939,6.0,2
30889,8,9954,6.0,2
30890,8,9956,6.0,2
30891,8,9958,6.0,2
30892,8,9964,6.0,2
30893,8,9976,6.0,2
30894,8,10122,6.0,2
30895,8,10125,6.0,2
30896,8,10127,6.0,2
30897,8,10137,6.0,2
30898,8,10291,6.0,2
30899,8,10316,6.0,2
30900,8,10465,6.0,2
30901,8,10648,6.0,2
30902,8,10649,6.0,2
30903,8,10651,6.0,2
30904,8,10664,6.0,2
30905,8,10679,6.0,2
30906,8,10680,6.0,2
30907,8,10822,6.0,2
30908,8,10992,6.0,2
30909,8,11011,6.0,2
30910,8,11034,6.0,2
30911,8,11164,6.0,2
30912,8,11191,6.0,2
30913,8,11338,6.0,2
30914,8,11366,6.0,2
30915,8,11492,6.0,2
30916,8,11518,6.0,2
30917,8,11520,6.0,2
30918,8,11651,6.0,2
30919,8,11994,6.0,2
30920,8,11997,6.0,2
30921,8,12001,6.0,2
30922,8,12112,6.0,2
30923,8,12127,6.0,2
30924,8,12128,6.0,2
30925,8,12299,6.0,2
30926,8,12441,6.0,2
30927,8,12464,6.0,2
30928,8,12583,6.0,2
30929,8,12614,6.0,2
30930,8,12616,6.0,2
30931,8,12729,6.0,2
30932,8,13007,6.0,2
30933,8,13009,6.0,2
30934,8,13032,6.0,2
30935,8,13158,6.0,2
30936,8,13303,6.0,2
30937,8,13317,6.0,2
30938,8,13459,6.0,2
30939,8,13460,6.0,2
30940,8,13463,6.0,2
30941,8,13478,6.0,2
30942,8,13481,6.0,2
30943,8,13590,6.0,2
30944,8,13591,6.0,2
30945,8,13600,6.0,2
30946,8,13611,6.0,2
30947,8,13683,6.0,2
30948,8,13799,6.0,2
30949,8,13811,6.0,2
30950,8,13816,6.0,2
30951,8,13825,6.0,2
30952,8,13907,6.0,2
30953,8,13914,6.0,2
30954,8,13925,6.0,2
30955,8,14016,6.0,2
30956,8,14124,6.0,2
30957,8,14227,6.0,2
30958,8,14247,6.0,2
30959,8,14249,6.0,2
30960,8,14404,6.0,2
30961,8,14427,6.0,2
30962,8,14509,6.0,2
30963,8,14601,6.0,2
30964,8,14603,6.0,2
30965,8,14605,6.0,2
30966,8,14691,6.0,2
30967,8,14708,6.0,2
30968,8,14781,6.0,2
30969,8,14785,6.0,2
30970,8,14958,6.0,2
30971,8,14959,6.0,2
30972,8,15292,6.0,2
30973,8,15361,6.0,2
30974,8,15729,6.0,2
30975,8,15730,6.0,2
30976,8,15739,6.0,2
30977,8,15936,6.0,2
30978,8,15946,6.0,2
30979,8,16134,6.0,2
30980,8,16220,6.0,2
30981,8,16688,6.0,2
30982,8,16788,6.0,2
30983,8,16881,6.0,2
30984,8,17205,6.0,2
30985,8,17214,6.0,2
30986,8,17378,6.0,2
30987,8,17465,6.0,2
30988,8,17543,6.0,2
30989,9,9174,6.0,2
30990,9,9201,6.0,2
30991,9,9206,6.0,2
30992,9,9220,6.0,2
30993,9,9369,6.0,2
30994,9,9385,6.0,2
30995,9,9386,6.0,2
30996,9,9389,6.0,2
30997,9,9391,6.0,2
30998,9,9427,6.0,2
30999,9,9446,6.0,2
31000,9,9574,6.0,2
31001,9,9610,6.0,2
31002,9,9619,6.0,2
31003,9,9634,6.0,2
31004,9,9645,6.0,2
31005,9,9653,6.0,2
31006,9,9784,6.0,2
31007,9,9802,6.0,2
31008,9,9813,6.0,2
31009,9,9814,6.0,2
31010,9,9816,6.0,2
31011,9,9836,6.0,2
31012,9,9844,6.0,2
31013,9,9852,6.0,2
31014,9,9857,6.0,2
31015,9,9983,6.0,2
31016,9,9991,6.0,2
31017,9,10013,6.0,2
31018,9,10036,6.0,2
31019,9,10177,6.0,2
31020,9,10178,6.0,2
31021,9,10189,6.0,2
31022,9,10195,6.0,2
31023,9,10203,6.0,2
31024,9,10213,6.0,2
31025,9,10222,6.0,2
31026,9,10359,6.0,2
31027,9,10360,6.0,2
31028,9,10363,6.0,2
31029,9,10365,6.0,2
31030,9,10366,6.0,2
31031,9,10369,6.0,2
31032,9,10371,6.0,2
31033,9,10389,6.0,2
31034,9,10390,6.0,2
31035,9,10393,6.0,2
31036,9,10395,6.0,2
31037,9,10402,6.0,2
31038,9,10418,6.0,2
31039,9,10566,6.0,2
31040,9,10571,6.0,2
31041,9,10583,6.0,2
31042,9,10588,6.0,2
31043,9,10710,6.0,2
31044,9,10715,6.0,2
31045,9,10722,6.0,2
31046,9,10728,6.0,2
31047,9,10740,6.0,2
31048,9,10741,6.0,2
31049,9,10747,6.0,2
31050,9,10761,6.0,2
31051,9,10772,6.0,2
31052,9,10877,6.0,2
31053,9,10878,6.0,2
31054,9,10891,6.0,2
31055,9,10896,6.0,2
31056,9,10908,6.0,2
31057,9,10910,6.0,2
31058,9,10931,6.0,2
31059,9,10938,6.0,2
31060,9,11036,6.0,2
31061,9,11075,6.0,2
31062,9,11083,6.0,2
31063,9,11087,6.0,2
31064,9,11228,6.0,2
31065,9,11236,6.0,2
31066,9,11248,6.0,2
31067,9,11257,6.0,2
31068,9,11273,6.0,2
31069,9,11392,6.0,2
31070,9,11411,6.0,2
31071,9,11419,6.0,2
31072,9,11437,6.0,2
31073,9,11442,6.0,2
31074,9,11443,6.0,2
31075,9,11453,6.0,2
31076,9,11454,6.0,2
31077,9,11455,6.0,2
31078,9,11542,6.0,2
31079,9,11543,6.0,2
31080,9,11571,6.0,2
31081,9,11573,6.0,2
31082,9,11579,6.0,2
31083,9,11603,6.0,2
31084,9,11692,6.0,2
31085,9,11699,6.0,2
31086,9,11702,6.0,2
31087,9,11710,6.0,2
31088,9,11713,6.0,2
31089,9,11723,6.0,2
31090,9,11740,6.0,2
31091,9,11767,6.0,2
31092,9,11772,6.0,2
31093,9,11860,6.0,2
31094,9,11867,6.0,2
31095,9,11882,6.0,2
31096,9,11897,6.0,2
31097,9,11898,6.0,2
31098,9,11899,6.0,2
31099,9,11905,6.0,2
31100,9,11931,6.0,2
31101,9,12052,6.0,2
31102,9,12059,6.0,2
31103,9,12061,6.0,2
31104,9,12062,6.0,2
31105,9,12076,6.0,2
31106,9,12079,6.0,2
31107,9,12209,6.0,2
31108,9,12215,6.0,2
31109,9,12238,6.0,2
31110,9,12239,6.0,2
31111,9,12339,6.0,2
31112,9,12350,6.0,2
31113,9,12362,6.0,2
31114,9,12372,6.0,2
31115,9,12374,6.0,2
31116,9,12391,6.0,2
31117,9,12395,6.0,2
31118,9,12398,6.0,2
31119,9,12502,6.0,2
31120,9,12531,6.0,2
31121,9,12532,6.0,2
31122,9,12534,6.0,2
31123,9,12542,6.0,2
31124,9,12546,6.0,2
31125,9,12632,6.0,2
31126,9,12633,6.0,2
31127,9,12635,6.0,2
31128,9,12640,6.0,2
31129,9,12642,6.0,2
31130,9,12645,6.0,2
31131,9,12650,6.0,2
31132,9,12664,6.0,2
31133,9,12669,6.0,2
31134,9,12674,6.0,2
31135,9,12682,6.0,2
31136,9,12780,6.0,2
31137,9,12802,6.0,2
31138,9,12807,6.0,2
31139,9,12812,6.0,2
31140,9,12819,6.0,2
31141,9,12831,6.0,2
31142,9,12926,6.0,2
31143,9,12933,6.0,2
31144,9,12942,6.0,2
31145,9,12958,6.0,2
31146,9,12962,6.0,2
31147,9,12964,6.0,2
31148,9,12979,6.0,2
31149,9,12982,6.0,2
31150,9,12986,6.0,2
31151,9,13070,6.0,2
31152,9,13083,6.0,2
31153,9,13105,6.0,2
31154,9,13106,6.0,2
31155,9,13110,6.0,2
31156,9,13117,6.0,2
31157,9,13121,6.0,2
31158,9,13123,6.0,2
31159,9,13127,6.0,2
31160,9,13132,6.0,2
31161,9,13233,6.0,2
31162,9,13242,6.0,2
31163,9,13245,6.0,2
31164,9,13250,6.0,2
31165,9,13252,6.0,2
31166,9,13254,6.0,2
31167,9,13257,6.0,2
31168,9,13260,6.0,2
31169,9,13348,6.0,2
31170,9,13379,6.0,2
31171,9,13481,6.0,2
31172,9,13515,6.0,2
31173,9,13519,6.0,2
31174,9,13522,6.0,2
31175,9,13527,6.0,2
31176,9,13532,6.0,2
31177,9,13634,6.0,2
31178,9,13667,6.0,2
31179,9,13668,6.0,2
31180,9,13735,6.0,2
31181,9,13744,6.0,2
31182,9,13745,6.0,2
31183,9,13756,6.0,2
31184,9,13779,6.0,2
31185,9,13860,6.0,2
31186,9,13863,6.0,2
31187,9,13869,6.0,2
31188,9,13872,6.0,2
31189,9,13873,6.0,2
31190,9,13945,6.0,2
31191,9,13962,6.0,2
31192,9,13976,6.0,2
31193,9,14062,6.0,2
31194,9,14064,6.0,2
31195,9,14081,6.0,2
31196,9,14082,6.0,2
31197,9,14090,6.0,2
31198,9,14091,6.0,2
31199,9,14095,6.0,2
31200,9,14167,6.0,2
31201,9,14168,6.0,2
31202,9,14193,6.0,2
31203,9,14196,6.0,2
31204,9,14203,6.0,2
31205,9,14265,6.0,2
31206,9,14274,6.0,2
31207,9,14275,6.0,2
31208,9,14280,6.0,2
31209,9,14288,6.0,2
31210,9,14291,6.0,2
31211,9,14294,6.0,2
31212,9,14296,6.0,2
31213,9,14297,6.0,2
31214,9,14308,6.0,2
31215,9,14309,6.0,2
31216,9,14312,6.0,2
31217,9,14359,6.0,2
31218,9,14360,6.0,2
31219,9,14362,6.0,2
31220,9,14377,6.0,2
31221,9,14379,6.0,2
31222,9,14382,6.0,2
31223,9,14436,6.0,2
31224,9,14468,6.0,2
31225,9,14476,6.0,2
31226,9,14479,6.0,2
31227,9,14480,6.0,2
31228,9,14543,6.0,2
31229,9,14550,6.0,2
31230,9,14556,6.0,2
31231,9,14568,6.0,2
31232,9,14634,6.0,2
31233,9,14639,6.0,2
31234,9,14648,6.0,2
31235,9,14653,6.0,2
31236,9,14658,6.0,2
31237,9,14659,6.0,2
31238,9,14732,6.0,2
31239,9,14794,6.0,2
31240,9,14799,6.0,2
31241,9,14801,6.0,2
31242,9,14804,6.0,2
31243,9,14827,6.0,2
31244,9,14833,6.0,2
31245,9,14906,6.0,2
31246,9,14986,6.0,2
31247,9,15045,6.0,2
31248,9,15055,6.0,2
31249,9,15058,6.0,2
31250,9,15073,6.0,2
31251,9,15144,6.0,2
31252,9,15182,6.0,2
31253,9,15223,6.0,2
31254,9,15267,6.0,2
31255,9,15294,6.0,2
31256,9,15313,6.0,2
31257,9,15424,6.0,2
31258,9,15475,6.0,2
31259,9,15518,6.0,2
31260,9,15606,6.0,2
31261,9,15690,6.0,2
31262,9,15703,6.0,2
31263,9,15770,6.0,2
31264,9,15776,6.0,2
31265,9,15888,6.0,2
31266,9,15962,6.0,2
31267,9,15974,6.0,2
31268,9,15994,6.0,2
31269,9,16079,6.0,2
31270,9,16166,6.0,2
31271,9,16249,6.0,2
31272,9,16330,6.0,2
31273,9,16376,6.0,2
31274,9,16400,6.0,2
31275,9,16403,6.0,2
31276,9,16421,6.0,2
31277,9,16466,6.0,2
31278,9,16478,6.0,2
31279,9,16480,6.0,2
31280,9,16490,6.0,2
31281,9,16496,6.0,2
31282,9,16499,6.0,2
31283,9,16545,6.0,2
31284,9,16560,6.0,2
31285,9,16576,6.0,2
31286,9,16578,6.0,2
31287,9,16581,6.0,2
31288,9,16619,6.0,2
31289,9,16652,6.0,2
31290,9,16667,6.0,2
31291,9,16669,6.0,2
31292,9,16675,6.0,2
31293,9,16715,6.0,2
31294,9,16736,6.0,2
31295,9,16758,6.0,2
31296,9,16759,6.0,2
31297,9,16761,6.0,2
31298,9,16801,6.0,2
31299,9,16811,6.0,2
31300,9,16837,6.0,2
31301,9,16861,6.0,2
31302,9,16903,6.0,2
31303,9,16923,6.0,2
31304,9,16931,6.0,2
31305,9,16950,6.0,2
31306,9,16996,6.0,2
31307,9,17010,6.0,2
31308,9,17019,6.0,2
31309,9,17020,6.0,2
31310,9,17033,6.0,2
31311,9,17035,6.0,2
31312,9,17064,6.0,2
31313,9,17080,6.0,2
31314,9,17081,6.0,2
31315,9,17096,6.0,2
31316,9,17101,6.0,2
31317,9,17118,6.0,2
31318,9,17151,6.0,2
31319,9,17152,6.0,2
31320,9,17160,6.0,2
31321,9,17161,6.0,2
31322,9,17256,6.0,2
31323,9,17259,6.0,2
31324,9,17287,6.0,2
31325,9,17303,6.0,2
31326,9,17362,6.0,2
31327,9,17440,6.0,2
31328,9,17450,6.0,2
31329,9,17509,6.0,2
31330,9,17554,6.0,2
31331,9,17630,6.0,2
31332,9,17689,6.0,2
31333,9,17692,6.0,2
31334,9,17703,6.0,2
31335,9,17754,6.0,2
31336,9,17757,6.0,2
31337,9,17760,6.0,2
31338,9,17815,6.0,2
31339,9,17817,6.0,2
31340,9,17933,6.0,2
31341,9,17987,6.0,2
31342,9,17993,6.0,2
31343,9,18068,6.0,2
31344,9,18180,6.0,2
31345,9,18220,6.0,2
31346,9,18451,6.0,2
31347,9,18509,6.0,2
31348,9,18512,6.0,2
31349,9,18515,6.0,2
31350,9,18518,6.0,2
31351,9,18567,6.0,2
31352,9,18570,6.0,2
31353,9,18571,6.0,2
31354,9,18633,6.0,2
31355,9,18745,6.0,2
31356,9,18746,6.0,2
31357,9,18750,6.0,2
31358,9,18751,6.0,2
31359,9,18755,6.0,2
31360,9,18798,6.0,2
31361,9,18801,6.0,2
31362,9,18802,6.0,2
31363,9,18808,6.0,2
31364,9,18849,6.0,2
31365,9,18852,6.0,2
31366,9,18864,6.0,2
31367,9,18865,6.0,2
31368,9,18917,6.0,2
31369,9,18977,6.0,2
31370,9,18984,6.0,2
31371,9,19033,6.0,2
31372,9,19068,6.0,2
31373,9,19081,6.0,2
31374,9,19082,6.0,2
31375,9,19097,6.0,2
31376,9,19098,6.0,2
31377,9,19123,6.0,2
31378,9,19124,6.0,2
31379,9,19168,6.0,2
31380,9,19172,6.0,2
31381,9,19215,6.0,2
31382,9,19219,6.0,2
31383,9,19230,6.0,2
31384,9,19232,6.0,2
31385,10,9290,6.0,2
31386,10,9479,6.0,2
31387,10,9659,6.0,2
31388,10,9677,6.0,2
31389,10,9862,6.0,2
31390,10,9869,6.0,2
31391,10,9890,6.0,2
31392,10,10081,6.0,2
31393,10,10272,6.0,2
31394,10,10431,6.0,2
31395,10,10778,6.0,2
31396,10,10779,6.0,2
31397,10,10792,6.0,2
31398,10,10803,6.0,2
31399,10,10950,6.0,2
31400,10,10956,6.0,2
31401,10,11291,6.0,2
31402,10,11303,6.0,2
31403,10,11321,6.0,2
31404,10,11455,6.0,2
31405,10,11623,6.0,2
31406,10,11774,6.0,2
31407,10,11775,6.0,2
31408,10,11804,6.0,2
31409,10,11932,6.0,2
31410,10,11948,6.0,2
31411,10,12408,6.0,2
31412,10,12409,6.0,2
31413,10,12412,6.0,2
31414,10,12413,6.0,2
31415,10,12421,6.0,2
31416,10,12561,6.0,2
31417,10,12698,6.0,2
31418,10,15625,6.0,2
31419,10,15924,6.0,2
31420,10,17038,6.0,2
31421,10,17827,6.0,2
31422,12,19242,6.0,2
31423,12,19270,6.0,2
31424,12,19308,6.0,2
31425,12,19316,6.0,2
31426,12,19403,6.0,2
31427,12,19410,6.0,2
31428,12,19411,6.0,2
31429,12,19415,6.0,2
31430,12,19452,6.0,2
31431,12,19603,6.0,2
31432,12,19614,6.0,2
31433,12,19901,6.0,2
31434,12,20169,6.0,2
31435,12,20241,6.0,2
31436,13,19281,6.0,2
31437,5,656,6.0,3
31438,5,887,6.0,3
31439,5,1665,6.0,3
31440,5,1683,6.0,3
31441,5,1684,6.0,3
31442,5,1765,6.0,3
31443,5,1769,6.0,3
31444,5,2020,6.0,3
31445,5,2252,6.0,3
31446,5,2675,6.0,3
31447,5,2796,6.0,3
31448,5,2883,6.0,3
31449,5,2966,6.0,3
31450,5,3247,6.0,3
31451,5,3357,6.0,3
31452,5,3439,6.0,3
31453,5,3562,6.0,3
31454,5,3925,6.0,3
31455,5,4672,6.0,3
31456,5,7980,6.0,3
31457,5,8401,6.0,3
31458,5,8752,6.0,3
31459,6,66,6.0,3
31460,6,464,6.0,3
31461,6,641,6.0,3
31462,6,674,6.0,3
31463,6,732,6.0,3
31464,6,784,6.0,3
31465,6,1196,6.0,3
31466,6,1216,6.0,3
31467,6,1979,6.0,3
31468,6,2311,6.0,3
31469,6,2383,6.0,3
31470,6,2503,6.0,3
31471,6,2813,6.0,3
31472,6,2822,6.0,3
31473,6,2824,6.0,3
31474,6,2935,6.0,3
31475,6,3051,6.0,3
31476,6,3164,6.0,3
31477,6,3413,6.0,3
31478,6,3501,6.0,3
31479,6,3611,6.0,3
31480,6,3619,6.0,3
31481,6,3673,6.0,3
31482,6,3705,6.0,3
31483,6,3706,6.0,3
31484,6,3720,6.0,3
31485,6,3771,6.0,3
31486,6,3793,6.0,3
31487,6,3804,6.0,3
31488,6,4045,6.0,3
31489,6,4254,6.0,3
31490,6,4360,6.0,3
31491,6,4476,6.0,3
31492,6,4538,6.0,3
31493,6,4619,6.0,3
31494,6,4646,6.0,3
31495,6,4732,6.0,3
31496,6,4774,6.0,3
31497,6,4881,6.0,3
31498,6,4977,6.0,3
31499,6,5111,6.0,3
31500,6,5212,6.0,3
31501,6,5227,6.0,3
31502,6,5233,6.0,3
31503,6,5364,6.0,3
31504,6,5497,6.0,3
31505,6,5619,6.0,3
31506,6,5655,6.0,3
31507,6,5775,6.0,3
31508,6,5888,6.0,3
31509,6,5898,6.0,3
31510,6,6045,6.0,3
31511,6,6064,6.0,3
31512,6,6167,6.0,3
31513,6,6174,6.0,3
31514,6,6190,6.0,3
31515,6,6333,6.0,3
31516,6,6341,6.0,3
31517,6,6347,6.0,3
31518,6,6465,6.0,3
31519,6,6476,6.0,3
31520,6,7006,6.0,3
31521,6,7021,6.0,3
31522,6,7045,6.0,3
31523,6,7169,6.0,3
31524,6,7185,6.0,3
31525,6,7186,6.0,3
31526,6,7197,6.0,3
31527,6,7287,6.0,3
31528,6,7301,6.0,3
31529,6,7304,6.0,3
31530,6,7305,6.0,3
31531,6,7307,6.0,3
31532,6,7319,6.0,3
31533,6,7429,6.0,3
31534,6,7448,6.0,3
31535,6,7451,6.0,3
31536,6,7470,6.0,3
31537,6,7569,6.0,3
31538,6,7573,6.0,3
31539,6,7581,6.0,3
31540,6,7607,6.0,3
31541,6,7724,6.0,3
31542,6,7742,6.0,3
31543,6,8042,6.0,3
31544,6,8045,6.0,3
31545,6,8178,6.0,3
31546,6,8302,6.0,3
31547,6,8305,6.0,3
31548,6,8328,6.0,3
31549,6,8335,6.0,3
31550,6,8439,6.0,3
31551,6,8452,6.0,3
31552,6,8463,6.0,3
31553,6,8479,6.0,3
31554,6,8597,6.0,3
31555,6,8623,6.0,3
31556,6,8636,6.0,3
31557,6,8673,6.0,3
31558,6,8674,6.0,3
31559,6,8808,6.0,3
31560,6,8820,6.0,3
31561,6,8959,6.0,3
31562,6,8976,6.0,3
31563,6,8993,6.0,3
31564,6,9000,6.0,3
31565,6,9004,6.0,3
31566,6,9196,6.0,3
31567,7,4426,6.0,3
31568,7,5538,6.0,3
31569,7,7485,6.0,3
31570,7,7487,6.0,3
31571,7,7617,6.0,3
31572,7,7781,6.0,3
31573,7,7804,6.0,3
31574,7,8084,6.0,3
31575,7,8091,6.0,3
31576,7,8728,6.0,3
31577,7,8874,6.0,3
31578,8,9114,6.0,3
31579,8,9761,6.0,3
31580,8,10124,6.0,3
31581,8,10129,6.0,3
31582,8,10481,6.0,3
31583,8,10683,6.0,3
31584,8,10824,6.0,3
31585,8,11680,6.0,3
31586,8,12158,6.0,3
31587,8,12432,6.0,3
31588,8,12443,6.0,3
31589,8,12457,6.0,3
31590,8,12865,6.0,3
31591,8,13461,6.0,3
31592,8,13602,6.0,3
31593,8,13715,6.0,3
31594,8,14248,6.0,3
31595,8,14334,6.0,3
31596,8,14604,6.0,3
31597,8,15642,6.0,3
31598,8,16873,6.0,3
31599,8,17142,6.0,3
31600,9,9202,6.0,3
31601,9,9203,6.0,3
31602,9,9204,6.0,3
31603,9,9390,6.0,3
31604,9,9393,6.0,3
